date,rate,created_at,updated_at
2016-10-18,0.911400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-10-19,0.911700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-10-20,0.915200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-10-21,0.919900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-10-23,0.918610,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2016-10-24,0.918900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-10-25,0.920900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-10-26,0.915900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-10-27,0.915900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-10-28,0.915200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-10-30,0.915580,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2016-10-31,0.912200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-01,0.905600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-02,0.899400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-03,0.901200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-04,0.899200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-06,0.901470,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2016-11-07,0.906300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-08,0.905300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-09,0.913400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-10,0.919200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-11,0.921600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-13,0.917090,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2016-11-14,0.932600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-15,0.932100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-16,0.937000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-17,0.936900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-18,0.945700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-20,0.940820,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2016-11-21,0.941400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-22,0.944700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-23,0.949400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-24,0.946800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-25,0.943000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-27,0.944110,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2016-11-28,0.944900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-29,0.941800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-11-30,0.942600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-01,0.942200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-02,0.938000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-04,0.939670,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2016-12-05,0.932400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-06,0.931800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-07,0.928800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-08,0.942200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-09,0.949100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-11,0.947060,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2016-12-12,0.942600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-13,0.939800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-14,0.939000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-15,0.960200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-16,0.960600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-18,0.957950,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2016-12-19,0.958200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-20,0.963800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-21,0.958500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-22,0.956000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-23,0.956700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-26,0.957300,2026-04-23 10:42:23.925472+00,2026-04-23 10:42:23.925472+00
2016-12-27,0.957400,2026-04-23 10:42:23.925472+00,2026-04-23 10:42:23.925472+00
2016-12-28,0.962100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-29,0.953500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2016-12-30,0.947000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-02,0.955570,2026-04-23 10:42:23.925472+00,2026-04-23 10:42:23.925472+00
2017-01-03,0.962900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-04,0.954600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-05,0.943200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-06,0.945700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-08,0.944380,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-01-09,0.947400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-10,0.943800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-11,0.954700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-12,0.938700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-13,0.941300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-16,0.942800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-17,0.935300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-18,0.935200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-19,0.942500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-20,0.936400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-22,0.940560,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-01-23,0.930300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-24,0.930100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-25,0.931000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-26,0.937100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-27,0.934100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-29,0.936240,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-01-30,0.935600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-01-31,0.925100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-01,0.929500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-02,0.925400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-03,0.927000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-05,0.931010,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-02-06,0.931200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-07,0.935600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-08,0.934000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-09,0.937700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-10,0.941200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-12,0.940820,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-02-13,0.943000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-14,0.946700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-15,0.945800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-16,0.937300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-17,0.941100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-20,0.941500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-21,0.949000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-22,0.948000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-23,0.944000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-24,0.946300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-26,0.942600,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-02-27,0.942200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-02-28,0.941200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-01,0.947400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-02,0.950100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-03,0.946600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-05,0.946520,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-03-06,0.943500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-07,0.945200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-08,0.947300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-09,0.945100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-10,0.938400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-12,0.942860,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-03-13,0.937200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-14,0.939400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-15,0.940600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-16,0.931400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-17,0.930900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-19,0.931360,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-03-20,0.930000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-21,0.925200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-22,0.925800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-23,0.927000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-24,0.925500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-26,0.925500,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-03-27,0.918700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-28,0.920100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-29,0.930200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-30,0.931700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-03-31,0.935000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-02,0.935370,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-04-03,0.938700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-04,0.937700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-05,0.938000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-06,0.938300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-07,0.941700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-09,0.940730,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-04-10,0.943500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-11,0.940900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-12,0.941700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-13,0.941300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-14,0.940730,2026-04-23 10:42:23.925472+00,2026-04-23 10:42:23.925472+00
2017-04-16,0.940730,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-04-17,0.940730,2026-04-23 10:42:23.925472+00,2026-04-23 10:42:23.925472+00
2017-04-18,0.934700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-19,0.933400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-20,0.928900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-21,0.935600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-23,0.934750,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-04-24,0.920700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-25,0.915100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-26,0.919500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-27,0.920400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-28,0.918300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-04-30,0.914910,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-05-01,0.914910,2026-04-23 10:42:23.925472+00,2026-04-23 10:42:23.925472+00
2017-05-02,0.917000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-03,0.916700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-04,0.913700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-05,0.910300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-07,0.912330,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-05-08,0.914800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-09,0.918200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-10,0.919900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-11,0.920200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-12,0.915600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-14,0.919460,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-05-15,0.910800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-16,0.902300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-17,0.897100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-18,0.898600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-19,0.893200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-21,0.894530,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-05-22,0.889100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-23,0.890600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-24,0.894100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-25,0.891800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-26,0.894000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-29,0.893810,2026-04-23 10:42:23.925472+00,2026-04-23 10:42:23.925472+00
2017-05-30,0.894600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-05-31,0.889200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-01,0.890800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-02,0.886800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-04,0.891500,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-06-05,0.888800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-06,0.887500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-07,0.887800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-08,0.891200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-09,0.894100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-11,0.894770,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-06-12,0.892600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-13,0.892300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-14,0.886500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-15,0.896900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-16,0.892900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-18,0.895500,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-06-19,0.895500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-20,0.898700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-21,0.897500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-22,0.896300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-23,0.892900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-25,0.895010,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-06-26,0.892600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-27,0.886000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-28,0.880000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-29,0.875300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-06-30,0.876900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-02,0.876270,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-07-03,0.879700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-04,0.880900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-05,0.882700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-06,0.877000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-07,0.877800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-09,0.876270,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-07-10,0.878000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-11,0.875700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-12,0.875700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-13,0.877000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-14,0.873700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-16,0.876040,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-07-17,0.871800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-18,0.863500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-19,0.868200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-20,0.859500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-21,0.858000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-23,0.858960,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-07-24,0.858900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-25,0.857600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-26,0.859800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-27,0.857300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-28,0.851300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-07-30,0.852590,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-07-31,0.848200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-01,0.846700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-02,0.843400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-03,0.841800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-04,0.851100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-06,0.842600,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-08-07,0.847700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-08,0.851900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-09,0.851400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-10,0.851100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-11,0.848000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-13,0.849980,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-08-14,0.848700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-15,0.853200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-16,0.854500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-17,0.851400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-18,0.851100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-20,0.851790,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-08-21,0.846400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-22,0.850100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-23,0.846300,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-24,0.847100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-25,0.842400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-27,0.846880,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-08-28,0.838570,2026-04-23 10:42:23.925472+00,2026-04-23 10:42:23.925472+00
2017-08-29,0.831600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-30,0.839500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-08-31,0.841000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-01,0.842000,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-04,0.839500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-05,0.839100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-06,0.837500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-07,0.832700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-08,0.832100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-10,0.829190,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-09-11,0.834500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-12,0.836500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-13,0.839100,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-14,0.842200,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-15,0.835900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-17,0.835910,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-09-18,0.836400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-19,0.834900,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-20,0.833700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-21,0.838700,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-22,0.835600,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-24,0.836050,2026-04-23 10:48:42.703787+00,2026-04-23 10:48:42.703787+00
2017-09-25,0.842800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-26,0.849800,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-27,0.852400,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
2017-09-28,0.848500,2025-11-08 09:15:45.634655+00,2025-11-08 09:15:45.634655+00
